date,KO,PEP,spread,zscore_full,signal,position
2020-07-28,41.08538818359375,117.21521759033205,5.359738387827029,-0.8093306543018778,0,0
2020-07-29,40.94894027709961,117.68450164794922,5.080258900264951,-0.8546887159432655,0,0
2020-07-30,40.66754150390625,117.47969818115234,4.861281518100498,-0.8902276017660712,0,0
2020-07-31,40.28379821777344,117.45410919189452,4.485337417838309,-0.9512413663974406,0,0
2020-08-03,39.482208251953125,116.6350326538086,3.9333911600376936,-1.0408193622726931,0,0
2020-08-04,39.81478118896485,117.2919921875,4.065731510247609,-1.01934121439563,0,0
2020-08-05,40.26675033569336,116.25106811523438,4.834960562594489,-0.8944993554203947,0,0
2020-08-06,40.48846054077149,115.91831970214844,5.158088088054626,-0.842057445118858,0,0
2020-08-07,40.7613410949707,116.6691665649414,5.202120437883792,-0.8349112246388207,0,0
2020-08-10,40.693115234375,116.02071380615234,5.331534411482345,-0.813908012406881,0,0
2020-08-11,40.8721923828125,115.2869644165039,5.734248680349502,-0.7485495891806129,0,0
2020-08-12,41.29856872558594,117.57357788085938,5.463695447550606,-0.7924589662787915,0,0
2020-08-13,41.25593948364258,117.82955169677734,5.34304876817577,-0.8120392924331289,0,0
2020-08-14,41.31562042236328,117.36878204345705,5.543166210018192,-0.7795612764549822,0,0
2020-08-17,41.1109619140625,117.67593383789062,5.244891892544686,-0.8279696408613361,0,0
2020-08-18,41.29004669189453,117.83805847167967,5.374563223820168,-0.8069246608221206,0,0
2020-08-19,40.39466094970703,116.42172241210938,4.9108580014280605,-0.8821815973657113,0,0
2020-08-20,40.37760162353515,116.652099609375,4.8235827490339815,-0.8963459151565796,0,0
2020-08-21,40.317909240722656,116.43025207519533,4.831506563820142,-0.8950599213878034,0,0
2020-08-24,40.90631484985352,117.43704223632812,5.113055832504131,-0.8493659450768608,0,0
2020-08-25,40.85514450073242,117.14694213867188,5.150304160647337,-0.8433207358964091,0,0
2020-08-26,41.06833267211914,118.14521026611328,5.059233394872052,-0.858101045692298,0,0
2020-08-27,41.12802505493164,118.08550262451172,5.13712387804933,-0.8454598269465118,0,0
2020-08-28,42.49241638183594,119.39947509765624,6.1010337539793795,-0.6890222867514872,0,0
2020-08-31,42.23659133911133,119.5018310546875,5.814011967772281,-0.7356044240838775,0,0
2020-09-01,41.886962890625,118.75955200195312,5.690620368339154,-0.7556302364321773,0,0
2020-09-02,43.65214157104492,122.25772094726562,6.389603368404266,-0.6421889449807137,0,0
2020-09-03,43.04670333862305,119.7681884765625,6.542941743934236,-0.6173029272269644,0,0
2020-09-04,43.52424621582031,119.24398803710938,7.180253989884811,-0.5138704771792075,0,0
2020-09-08,42.47535705566406,116.48546600341795,6.972125902868392,-0.5476485790447262,0,0
2020-09-09,42.79940032958984,117.82608032226562,6.887567643213998,-0.5613719430996302,0,0
2020-09-10,42.63738250732422,115.80654907226562,7.341076265998105,-0.4877698614349671,0,0
2020-09-11,43.54128646850586,116.70889282226562,7.969957773008595,-0.3857056762994673,0,0
2020-09-14,43.59286880493164,117.44791412353516,7.796296179989632,-0.4138900461421594,0,0
2020-09-15,43.88515090942383,116.54561614990234,8.363586786621006,-0.3218217425660316,0,0
2020-09-16,43.66164016723633,115.99563598632812,8.307702732523971,-0.3308914327698285,0,0
2020-09-17,43.455326080322266,114.4659652709961,8.567612071221667,-0.2887095041114549,0,0
2020-09-18,43.36935806274414,112.97926330566406,8.934771171913816,-0.2291214990429548,0,0
2020-09-21,42.20024108886719,112.78163146972656,7.825889770723968,-0.4090871608770293,0,0
2020-09-22,42.69023132324219,113.56364440917967,8.077532792296765,-0.3682468123287708,0,0
2020-09-23,41.44374465942383,112.5753936767578,7.1322518959778805,-0.5216609663966411,0,0
2020-09-24,41.86498260498047,113.0738296508789,7.401573141441041,-0.4779515344107251,0,0
2020-09-25,41.88217544555664,114.76676940917967,6.902780309049675,-0.558903006861327,0,0
2020-09-28,42.36356735229492,118.56509399414062,6.226493061813002,-0.6686608961254962,0,0
2020-09-29,42.05409622192383,117.86901092529295,6.12917885489982,-0.6844544838204445,0,0
2020-09-30,42.440940856933594,119.10651397705078,6.138848908339391,-0.6828850846355038,0,0
2020-10-01,42.27760696411133,120.99708557128906,5.399293769862481,-0.8029110223200704,0,0
2020-10-02,42.432342529296875,118.6424331665039,6.271696280803482,-0.6613246496938009,0,0
2020-10-05,42.44954299926758,118.5307388305664,6.322939708778328,-0.6530081088804691,0,0
2020-10-06,42.071292877197266,116.61436462402344,6.528775127715797,-0.6196020950739183,0,0
2020-10-07,42.604278564453125,117.74010467529295,6.718650119453571,-0.588786375270915,0,0
